date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:15:10	203/203	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Jan%202017%2016:15:10%20GMT	https://www.directives.doe.gov/acl_users/credentials_cookie_auth/require_login?came_from=https%3A//www.directives.doe.gov/directives-documents/5000-series/%2B%2Btheme%2B%2Bdirectivesdiazo.theme/static/images/icon_help.png	/Users/zo/websites/doe/www.directives.doe.gov/acl_users/credentials_cookie_auth/require_login3db1	(from https://www.directives.doe.gov/directives-documents/5000-series/5000.3-BOrder-A)
17:15:11	33713/33713	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/5000-series/5000.3-BOrder-bc1	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/5000-series/5000-3.html	(from https://www.directives.doe.gov/directives-documents/5000-series/5000.3-BOrder-A)
17:15:12	16057/16057	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2016:15:12%20GMT	https://www.directives.doe.gov/author/eboyle	/Users/zo/websites/doe/www.directives.doe.gov/author/eboyle.html	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-EGuide-2)
17:15:17	515405/515405	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2027%20Aug%202014%2004:23:27%20GMT	https://www.directives.doe.gov/directives-documents/200-series/0231.1-EGuide-2/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0231.1-EGuide-2/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-EGuide-2)
17:15:17	826824/826824	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2011%20Aug%202016%2018:28:45%20GMT	https://www.directives.doe.gov/directives-documents/5000-series/5000.3-BOrder/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/5000-series/5000.3-BOrder/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/5000-series/5000.3-BOrder)
17:15:17	552536/552536	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:28:21%20GMT	https://www.directives.doe.gov/directives-documents/200-series/0231.1-DManual-2/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0231.1-DManual-2/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-DManual-2)
17:15:18	1479619/1479619	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2011%20Aug%202016%2018:30:09%20GMT	https://www.directives.doe.gov/directives-documents/5000-series/5000.3-BOrder-A/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/5000-series/5000.3-BOrder-A/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/5000-series/5000.3-BOrder-A)
17:15:18	31712/31712	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/200-series/0232.1-DManual-1a	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0232-4.html	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-DManual-2)
17:15:19	16057/16057	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2016:15:19%20GMT	https://www.directives.doe.gov/author/jmacon	/Users/zo/websites/doe/www.directives.doe.gov/author/jmacon.html	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-a)
17:15:20	526277/526277	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2027%20Aug%202014%2004:23:24%20GMT	https://www.directives.doe.gov/directives-documents/200-series/0231.1-EGuide-1/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0231.1-EGuide-1/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-EGuide-1)
17:15:21	339918/339918	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:28:05%20GMT	https://www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-a/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-a/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-a)
17:15:23	32567/32567	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/200-series/0210.01-BOrder-c1	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0210-3.html	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-a)
17:15:24	33480/33480	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-chg2	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0231-5.html	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-a)
17:15:25	34082/34082	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/200-series/0232.1-BOrder-a	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0232-5.html	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-a)
17:15:27	39670/39670	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-a-chg1	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0231-6.html	(from https://www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-a)
17:15:27	25040/25040	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2016:15:27%20GMT	https://www.directives.doe.gov/author/srosenbloom	/Users/zo/websites/doe/www.directives.doe.gov/author/srosenbloom.html	(from https://www.directives.doe.gov/directives-documents/400-series/0426.2-BOrder-admchg1)
17:15:30	32301/32301	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0426.2-BOrder	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0426-3.html	(from https://www.directives.doe.gov/directives-documents/400-series/0426.2-BOrder-admchg1)
17:15:30	401723/401723	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2018%20Nov%202015%2021:18:07%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0426.2-BOrder-admchg1/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0426.2-BOrder-admchg1/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0426.2-BOrder-admchg1)
17:15:31	24610/24610	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/invoked_standards/doe-std-1070-94	/Users/zo/websites/doe/www.directives.doe.gov/invoked_standards/doe-std-1070-94.html	(from https://www.directives.doe.gov/directives-documents/400-series/0426.2-BOrder-admchg1)
17:15:31	23088/23088	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2026%20Sep%202013%2017:07:48%20GMT	https://www.directives.doe.gov/directives-documents/5400-series/++theme++directivesdiazo.theme/static/images/icon_help.png	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/5400-series/++theme++directivesdiazo.theme/static/images/icon_help.png	(from https://www.directives.doe.gov/directives-documents/5400-series/5480.19-BOrder-chg2)
17:15:32	203/203	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Jan%202017%2016:15:31%20GMT	https://www.directives.doe.gov/acl_users/credentials_cookie_auth/require_login?came_from=https%3A//www.directives.doe.gov/directives-documents/5400-series/%2B%2Btheme%2B%2Bdirectivesdiazo.theme/static/images/icon_help.png	/Users/zo/websites/doe/www.directives.doe.gov/acl_users/credentials_cookie_auth/require_login2cc2	(from https://www.directives.doe.gov/directives-documents/5400-series/5480.19-BOrder-chg2)
17:15:32	291625/291625	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:35:04%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0422.1-BOrder/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0422.1-BOrder/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0422.1-BOrder)
17:15:33	30271/30271	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/5400-series/5480.19-BOrder-chg1	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/5400-series/5480-3.html	(from https://www.directives.doe.gov/directives-documents/5400-series/5480.19-BOrder-chg2)
17:15:33	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:15:33%20GMT	https://www.directives.doe.gov/search?Creator=ehughes&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/search3cef.html	(from https://www.directives.doe.gov/author/ehughes)
17:15:34	476655/476655	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:35:05%20GMT	https://www.directives.doe.gov/directives-documents/5400-series/5480.19-BOrder-chg2/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/5400-series/5480.19-BOrder-chg2/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/5400-series/5480.19-BOrder-chg2)
17:15:34	26340/26340	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/certification-memos/doe-g414.1-1B-certification	/Users/zo/websites/doe/www.directives.doe.gov/certification-memos/doe-g414.html	(from https://www.directives.doe.gov/author/cbroussard)
17:15:35	27364/27364	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/justification-memoranda/jm-414.1-1B	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/jm-418.html	(from https://www.directives.doe.gov/author/cbroussard)
17:15:37	33038/33038	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-3	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0414-9.html	(from https://www.directives.doe.gov/author/cbroussard)
17:15:38	36891/36891	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/200-series/0231.1-BOrder-b-admchg1	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0231-7.html	(from https://www.directives.doe.gov/author/cbroussard)
17:15:39	16888/16888	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:15:39%20GMT	https://www.directives.doe.gov/search?Creator=cbroussard&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/searchd7e9	(from https://www.directives.doe.gov/author/cbroussard)
17:15:40	720658/720658	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:30:00%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-2Badmchg1/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-2Badmchg1/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-2Badmchg1)
17:15:41	34185/34185	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-2b	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0414-10.html	(from https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-2Badmchg1)
17:15:41	24132/24132	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2016:15:41%20GMT	https://www.directives.doe.gov/author/ssen	/Users/zo/websites/doe/www.directives.doe.gov/author/ssen.html	(from https://www.directives.doe.gov/justification-memoranda/jm-0414.1-EGuide-4)
17:15:42	394521/394521	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:29:26%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0414.1-BOrder-c/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0414.1-BOrder-c/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0414.1-BOrder-c)
17:15:42	76387/76387	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2010%20Jan%202014%2018:44:47%20GMT	https://www.directives.doe.gov/files/Defense_Programs_Policy_Quality_Assurance_Program_Review_Approval_Concurrence_414.1C.pdf	/Users/zo/websites/doe/www.directives.doe.gov/files/Defense_Programs_Policy_Quality_Assurance_Program_Review_Approval_Concurrence_414.1C.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0414.1-BOrder-c)
17:15:44	401864/401864	---MCZ	200	added ('OK')	application/pdf	date:Mon,%2004%20Apr%202016%2017:49:28%20GMT	https://www.directives.doe.gov/justification-memoranda/jm-0414.1-EGuide-4/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/jm-0414.1-EGuide-4/@@download/file.pdf	(from https://www.directives.doe.gov/justification-memoranda/jm-0414.1-EGuide-4)
17:15:44	33603/33603	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0414.1-BOrder-b	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0414-11.html	(from https://www.directives.doe.gov/directives-documents/400-series/0414.1-BOrder-c)
17:15:46	31687/31687	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0411.1-CNotice	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0411-6.html	(from https://www.directives.doe.gov/directives-documents/400-series/0414.1-BOrder-c)
17:15:46	58381/58381	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2016%20Nov%202016%2014:41:21%20GMT	https://www.directives.doe.gov/directives-documents/200-series/0251.117-CNotice/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0251.117-CNotice/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/200-series/0251.117-CNotice)
17:15:47	160913/160913	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:28:11%20GMT	https://www.directives.doe.gov/directives-documents/200-series/0226.1-APolicy-a/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0226.1-APolicy-a/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/200-series/0226.1-APolicy-a)
17:15:48	334446/334446	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:32:08%20GMT	https://www.directives.doe.gov/directives-documents/200-series/0226.1-BOrder/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0226.1-BOrder/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/200-series/0226.1-BOrder)
17:15:48	31439/31439	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0450.5-APolicy	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0450-9.html	(from https://www.directives.doe.gov/directives-documents/200-series/0226.1-BOrder)
17:15:49	377517/377517	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2027%20Aug%202014%2005:02:42%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0450.4-DManual-1/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0450.4-DManual-1/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0450.4-DManual-1)
17:15:49	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:15:49%20GMT	https://www.directives.doe.gov/search?Creator=pworthington&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/searchdbed.html	(from https://www.directives.doe.gov/author/pworthington)
17:15:49	257026/257026	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2027%20Aug%202014%2004:21:41%20GMT	https://www.directives.doe.gov/directives-documents/200-series/0226.1-APolicy/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0226.1-APolicy/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/200-series/0226.1-APolicy)
17:15:51	31538/31538	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0440.1-EGuide-8	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0440-5.html	(from https://www.directives.doe.gov/author/dweitzman)
17:15:52	27371/27371	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0440.1-EGuide-7a	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0440-6.html	(from https://www.directives.doe.gov/author/dweitzman)
17:15:53	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:15:53%20GMT	https://www.directives.doe.gov/search?Creator=dweitzman&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/search120b	(from https://www.directives.doe.gov/author/dweitzman)
17:15:54	26204/26204	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/certification-memos/doe-g-414-1-4-certification	/Users/zo/websites/doe/www.directives.doe.gov/certification-memos/doe-g-414-1-4-certification.html	(from https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-4)
17:15:57	470891/470891	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2013%20Mar%202014%2018:29:29%20GMT	https://www.directives.doe.gov/justification-memoranda/JMtoDevelopg226.1-2.pdf/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/JMtoDevelopg226.1-2.pdf/@@download/file.pdf	(from https://www.directives.doe.gov/justification-memoranda/JMtoDevelopg226.1-2.pdf)
17:15:57	917158/917158	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2019%20Jun%202014%2015:16:47%20GMT	https://www.directives.doe.gov/justification-memoranda/jm-226.1-2/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/jm-226.1-2/@@download/file.pdf	(from https://www.directives.doe.gov/justification-memoranda/jm-226.1-2)
17:15:57	596593/596593	---MCZ	200	added ('OK')	application/pdf	date:Tue,%2014%20Jun%202016%2013:56:44%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-4/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-4/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-4)
17:15:58	31334/31334	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-1A	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0414-12.html	(from https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-1b)
17:16:00	46397/46397	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2010%20Jan%202014%2021:33:19%20GMT	https://www.directives.doe.gov/files/Appointment_Classification_Officer-Program_Classification_Officer_-NA.pdf	/Users/zo/websites/doe/www.directives.doe.gov/files/Appointment_Classification_Officer-Program_Classification_Officer_-NA.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0475.2-BOrder-a)
17:16:00	700506/700506	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:29:56%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-1b/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-1b/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0414.1-EGuide-1b)
17:16:01	413066/413066	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:34:22%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0475.2-BOrder-a/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0475.2-BOrder-a/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0475.2-BOrder-a)
17:16:01	26048/26048	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/justification-memoranda/jm-o-475.2A	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/jm-o-475.html	(from https://www.directives.doe.gov/directives-documents/400-series/0475.2-BOrder-a)
17:16:01	178278/178278	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2027%20Aug%202014%2005:15:41%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0471.3-EGuide-1/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0471.3-EGuide-1/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0471.3-EGuide-1)
17:16:02	25495/25495	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/200-series/0251.081-CNotice	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0251-19.html	(from https://www.directives.doe.gov/directives-documents/400-series/0471.3-EGuide-1)
17:16:03	879686/879686	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:34:24%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0475.1-DManual-1b/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0475.1-DManual-1b/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0475.1-DManual-1b)
17:16:03	192423/192423	---MCZ	200	added ('OK')	application/pdf	date:Tue,%2002%20Jun%202015%2017:26:21%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0471.3-DManual-1/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0471.3-DManual-1/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0471.3-DManual-1)
17:16:05	32532/32532	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0475.1-DManual-1	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0475-6.html	(from https://www.directives.doe.gov/directives-documents/400-series/0475.1-DManual-1a)
17:16:05	70519/70519	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2027%20Aug%202014%2005:20:28%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0475.2-BOrder/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0475.2-BOrder/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0475.2-BOrder)
17:16:05	583403/583403	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2014%20Nov%202015%2000:34:26%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0475.1-DManual-1a/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0475.1-DManual-1a/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0475.1-DManual-1a)
17:16:06	24655/24655	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/justification-memoranda/jm-475.2	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/jm-475.html	(from https://www.directives.doe.gov/directives-documents/400-series/0475.2-BOrder)
17:16:07	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:07%20GMT	https://www.directives.doe.gov/search?Creator=mudijo&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/searchcbe4.html	(from https://www.directives.doe.gov/author/mudijo)
17:16:07	16888/16888	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:07%20GMT	https://www.directives.doe.gov/search?Creator=nprospero&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/search33d7.html	(from https://www.directives.doe.gov/author/nprospero)
17:16:08	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:07%20GMT	https://www.directives.doe.gov/search?Creator=pgz&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/searcha673.html	(from https://www.directives.doe.gov/author/pgz)
17:16:09	34764/34764	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/100-series/0142.3-BOrder-Chg1	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/100-series/0142-3.html	(from https://www.directives.doe.gov/author/jemanuelson)
17:16:09	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:09%20GMT	https://www.directives.doe.gov/search?Creator=jemanuelson&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/searchfc08	(from https://www.directives.doe.gov/author/jemanuelson)
17:16:10	168123/168123	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2019%20Jan%202017%2020:49:40%20GMT	https://www.directives.doe.gov/directives-documents/100-series/0142.3-BOrder-a/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/100-series/0142.3-BOrder-a/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/100-series/0142.3-BOrder-a)
17:16:12	24605/24605	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/delegations-documents/unclassified-foreign-visits-and-assignments-em	/Users/zo/websites/doe/www.directives.doe.gov/delegations-documents/unclassified-foreign-visits-and-assignments-em.html	(from https://www.directives.doe.gov/directives-documents/100-series/0142.3-BOrder-a)
17:16:12	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:12%20GMT	https://www.directives.doe.gov/search?Creator=cjenkins&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/search5d3d	(from https://www.directives.doe.gov/author/cjenkins)
17:16:12	296421/296421	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2010%20Jan%202014%2022:59:22%20GMT	https://www.directives.doe.gov/files/Unclassified_Foreign_Visits_-_Assignments_-EM.pdf	/Users/zo/websites/doe/www.directives.doe.gov/files/Unclassified%20Foregin%20Visits%20and%20Assignments-EM.pdf	(from https://www.directives.doe.gov/directives-documents/100-series/0142.3-BOrder-a)
